fold,model,bucket,turbine,n,mae,rmse,bias
2025-12,knn_live,25-48,turbine_1,716,0.21882732427766596,0.2929254069436087,-0.029781076167297433
2025-12,knn_live,25-48,turbine_2,710,0.21980264787526924,0.29418821151129926,-0.02805473538406475
2025-12,knn_weather,1-24,all,1474,0.20093780439813724,0.27124850324523453,-0.0014007182723408916
2025-12,knn_weather,1-24,turbine_1,740,0.199457159266018,0.2686231931598829,-0.0017062702870976208
2025-12,knn_weather,1-24,turbine_2,734,0.20243055289645911,0.2738697992312116,-0.0010926685571910496
2025-12,knn_weather,25-48,all,1426,0.21487511752317637,0.29112794722161944,-0.012928667635963825
2025-12,knn_weather,25-48,turbine_1,716,0.21467238357833462,0.2904891926734017,-0.013621759758537154
2025-12,knn_weather,25-48,turbine_2,710,0.21507956471262246,0.2917706835393938,-0.012229718396861709
2025-12,neural_live,1-24,all,1474,0.20200468055370469,0.2648247629788957,0.05988731998481238
2025-12,neural_live,1-24,turbine_1,740,0.1991528530300211,0.2613009227531312,0.053099582536553794
2025-12,neural_live,1-24,turbine_2,734,0.20487982001899877,0.2683305668671049,0.06673054302529105
2025-12,neural_live,25-48,all,1426,0.21417040678244373,0.2864586644045077,0.039897045954144936
2025-12,neural_live,25-48,turbine_1,716,0.21142015614594312,0.28403109274959104,0.033198833652736154
2025-12,neural_live,25-48,turbine_2,710,0.2169438989736189,0.2888860927716006,0.04665186286655154
2025-12,neural_weather,1-24,all,1474,0.20487388195840378,0.27100243400032764,0.03433612038330023
2025-12,neural_weather,1-24,turbine_1,740,0.20204439953682218,0.2676712293375477,0.02824707988385654
2025-12,neural_weather,1-24,turbine_2,734,0.20772649366408555,0.2743199224197754,0.0404749350557639
2025-12,neural_weather,25-48,all,1426,0.21518364429282621,0.29031949407178753,0.03505552934851021
2025-12,neural_weather,25-48,turbine_1,716,0.21284490625918062,0.2880644229605134,0.028809145677813227
2025-12,neural_weather,25-48,turbine_2,710,0.21754214630985463,0.2925760204248309,0.04135469936008632
2025-12,random_forest_live,1-24,all,1474,0.19589446777171438,0.2639287946030939,0.02639731790808477
2025-12,random_forest_live,1-24,turbine_1,740,0.19474328295028626,0.26193683039954496,0.023035853094869704
2025-12,random_forest_live,1-24,turbine_2,734,0.19705506282329036,0.2659219374869067,0.02978626063530431
2025-12,random_forest_live,25-48,all,1426,0.21514170551605452,0.29084859140574004,0.012871027781025801
2025-12,random_forest_live,25-48,turbine_1,716,0.21301515024925735,0.28770387194783253,0.009847971866391076
2025-12,random_forest_live,25-48,turbine_2,710,0.2172862316724303,0.2939858217631168,0.015919630647051798
2025-12,random_forest_weather,1-24,all,1474,0.20090194567832148,0.272176490954429,0.029202281393017882
2025-12,random_forest_weather,1-24,turbine_1,740,0.19865148191580664,0.26960354285441496,0.02451047088679404
2025-12,random_forest_weather,1-24,turbine_2,734,0.20317080560238274,0.27474608095952585,0.033932444573679506
2025-12,random_forest_weather,25-48,all,1426,0.21711609023178174,0.2971133739136156,0.01347048326721142
2025-12,random_forest_weather,25-48,turbine_1,716,0.21658638240188013,0.2966834811991052,0.008548541110768288
2025-12,random_forest_weather,25-48,turbine_2,710,0.21765027446587967,0.2975462705237122,0.018434019301032927
2025-12,rbf_live,1-24,all,1474,0.20228423710861046,0.2629141300448021,0.01851897417659313
2025-12,rbf_live,1-24,turbine_1,740,0.20262090420144332,0.2611092184090528,0.01286358742135226
2025-12,rbf_live,1-24,turbine_2,734,0.20194481796869715,0.2647213385446438,0.024220590251359125
2025-12,rbf_live,25-48,all,1426,0.21846199115732257,0.28537281254482366,0.007003154262750099
